Player Name - Slate Type,Contest IDs,Player ID,Draftable ID,Player Name,First Name,Last Name,Salary,Position,Team,Game,Game Start Time,Player Image,Tournament,Slate Type,Game Type,Date,Role,Contest Names,Contest IDs (Full),Slate Header
Max Dowling - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1401733,43973723,Max Dowling,Max,Dowling,3800,WR,UMASS,UMASS @ RU,09/03/2026 06:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9202.png,UMASS @ RU,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
AJ Johnson - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1411147,43973726,AJ Johnson,AJ,Johnson,3800,WR,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Nate Roberts - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1583992,43975164,Nate Roberts,Nate,Roberts,3800,WR,OSU,BALL @ OSU,09/05/2026 12:30 PM,https://dkn.gs/sports/images/cfb/teams/50/7874.png,BALL @ OSU,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
Landon Sides - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1452179,43975167,Landon Sides,Landon,Sides,3800,WR,ECU,ECU @ BAMA,09/05/2026 12:00 PM,https://dkn.gs/sports/images/cfb/teams/50/8368.png,ECU @ BAMA,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
Anthony Brown-Stephens - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1456618,43975170,Anthony Brown-Stephens,Anthony,Brown-Stephens,3800,WR,TUL,TUL @ DUKE,09/05/2026 03:30 PM,https://dkn.gs/sports/images/cfb/teams/50/8412.png,TUL @ DUKE,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
Rasean Jones - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1645908,43975173,Rasean Jones,Rasean,Jones,3800,WR,BSU,BSU @ ORE,09/05/2026 03:30 PM,https://dkn.gs/sports/images/cfb/teams/50/8468.png,BSU @ ORE,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
Elija Lofton - Classic,194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,1508171,44006740,Elija Lofton,Elija,Lofton,3800,WR,MIA,MIA @ STAN,09/04/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7704.png,MIA @ STAN,Classic,CFB,9/4,Standard,"CFB $150K Friday Kickoff [$50K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $30K Redshirt [$5K to 1st];CFB $22.7K Barn Burner [$10K to 1st];CFB $15K Fourth Down Conversion [20 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Goal Line [Single Entry];CFB $6K White-Out [Single Entry]",194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,"9/4 8:00PM, 4 Games"
Terrell Crosby Jr. - Classic,194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,1390927,44006743,Terrell Crosby Jr.,Terrell,Crosby Jr.,3800,WR,TOL,TOL @ MSU,09/04/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/8022.png,TOL @ MSU,Classic,CFB,9/4,Standard,"CFB $150K Friday Kickoff [$50K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $30K Redshirt [$5K to 1st];CFB $22.7K Barn Burner [$10K to 1st];CFB $15K Fourth Down Conversion [20 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Goal Line [Single Entry];CFB $6K White-Out [Single Entry]",194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,"9/4 8:00PM, 4 Games"
AJ Johnson - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1411147,43997530,AJ Johnson,AJ,Johnson,3800,WR,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
Gavin Harris - Showdown Captain Mode (Flex),194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,1510521,43999313,Gavin Harris,Gavin,Harris,3800,WR,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Showdown Captain Mode,CFB,9/3,Flex,"CFB Showdown $6K Air Raid [$2K to 1st] (COL @ GT);CFB Showdown $750 First Down (COL @ GT);CFB Showdown $720 Kick Return [Single Entry, Top 2 Win] (COL @ GT);CFB Showdown $155 White-Out [Single Entry] (COL @ GT);CFB Showdown $100 Snap (COL @ GT);CFB Showdown $355 Blitz [Single Entry] (COL @ GT);CFB Showdown $285 Tailgate (COL @ GT);CFB Showdown $300 Daily Dollar [Single Entry] (COL @ GT);CFB Showdown $200 Quarter Jukebox (COL @ GT);CFB Showdown $100 Dime Time [Just $0.10!] (COL @ GT)",194851604;194851606;194851601;194851600;194851605;194851602;194851603;194851609;194851607;194851608,9/3 8:00PM (COL @ GT)
Gavin Harris - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1510521,43973729,Gavin Harris,Gavin,Harris,3700,WR,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Donovan Hamilton - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1518253,43975176,Donovan Hamilton,Donovan,Hamilton,3700,WR,BALL,BALL @ OSU,09/05/2026 12:30 PM,https://dkn.gs/sports/images/cfb/teams/50/7980.png,BALL @ OSU,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
Iverson Hooks - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1396314,43975179,Iverson Hooks,Iverson,Hooks,3700,WR,ORE,BSU @ ORE,09/05/2026 03:30 PM,https://dkn.gs/sports/images/cfb/teams/50/8057.png,BSU @ ORE,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
DeCorion Temple - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1405490,43975182,DeCorion Temple,DeCorion,Temple,3700,WR,ORST,ORST @ UH,09/05/2026 12:00 PM,https://dkn.gs/sports/images/cfb/teams/50/8069.png,ORST @ UH,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
Derek Meadows - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1582198,43975185,Derek Meadows,Derek,Meadows,3700,WR,BAMA,ECU @ BAMA,09/05/2026 12:00 PM,https://dkn.gs/sports/images/cfb/teams/50/8166.png,ECU @ BAMA,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
Tony Livingston - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1441005,43975188,Tony Livingston,Tony,Livingston,3700,WR,BAY,BAY @ AUB,09/05/2026 03:30 PM,https://dkn.gs/sports/images/cfb/teams/50/8210.png,BAY @ AUB,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
Ray Ray Joseph Jr. - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1442216,43975191,Ray Ray Joseph Jr.,Ray Ray,Joseph Jr.,3700,WR,ECU,ECU @ BAMA,09/05/2026 12:00 PM,https://dkn.gs/sports/images/cfb/teams/50/8368.png,ECU @ BAMA,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
Toby Payne - Night,194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,1390868,43975194,Toby Payne,Toby,Payne,3700,WR,MRSHL,MRSHL @ PSU,09/05/2026 03:30 PM,https://dkn.gs/sports/images/cfb/teams/50/8991.png,MRSHL @ PSU,Night,CFB,9/5,Standard,"CFB $300K Saturday Kickoff [$100K to 1st];CFB $200K Flea Flicker [$50K to 1st];CFB $60K Game Changer [2 Entry Max, $20K to 1st];CFB $30K End Around [$5K to 1st];CFB $25K Goal Line [Single Entry];CFB $5K Goal Line [Single Entry];CFB $25K Fourth Down Conversion [20 Entry Max];CFB $30K Hard Count [3 Entry Max];CFB $25.2K Marching Band [$5K to 1st];CFB $20K Playmaker [Single Entry]",194684371;194684381;194684379;194684385;194684378;194684354;194684362;194684382;194684376;194684373;194684363;194684369;194684356;194684355;194684368;194685000;194684993;194685001;194684374;194684366,"9/5 12:00PM, 12 Games"
Ezekiel Avit - Classic,194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,1451255,44006746,Ezekiel Avit,Ezekiel,Avit,3700,WR,FRES,FRES @ USC,09/04/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/8301.png,FRES @ USC,Classic,CFB,9/4,Standard,"CFB $150K Friday Kickoff [$50K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $30K Redshirt [$5K to 1st];CFB $22.7K Barn Burner [$10K to 1st];CFB $15K Fourth Down Conversion [20 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Goal Line [Single Entry];CFB $6K White-Out [Single Entry]",194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,"9/4 8:00PM, 4 Games"
Bryson Hammer - Classic,194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,1463485,44006749,Bryson Hammer,Bryson,Hammer,3700,WR,TOL,TOL @ MSU,09/04/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/8022.png,TOL @ MSU,Classic,CFB,9/4,Standard,"CFB $150K Friday Kickoff [$50K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $30K Redshirt [$5K to 1st];CFB $22.7K Barn Burner [$10K to 1st];CFB $15K Fourth Down Conversion [20 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Goal Line [Single Entry];CFB $6K White-Out [Single Entry]",194855620;194855617;194855618;194855623;194855609;194855616;194855619;194855605;194855615;194855603;194855607;194855608;194855602;194855613;194855606;194855614;194855622;194855604;194855612;194855601,"9/4 8:00PM, 4 Games"
Gavin Harris - Night,194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,1510521,43997642,Gavin Harris,Gavin,Harris,3700,WR,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Night,CFB,9/3,Standard,"CFB $10K Run-Pass Option [$2K to 1st] (Night);CFB $3K Red Zone [2 Entry Max] (Night);CFB $1.5K First Down (Night);CFB $510 Tailgate [Single Entry] (Night);CFB $1K Daily Dollar [Single Entry]  (Night);CFB $540 Kick Return [Single Entry, Top 2 Win] (Night);CFB $400 Pick Six [Single Entry] (Night);CFB $250 Fourth Down Conversion (Night);CFB $355 Blitz [Single Entry] (Night);CFB $300 Quarter Jukebox [Just $0.25!]  (Night)",194851614;194851612;194851616;194851613;194851620;194851610;194851619;194851615;194851611;194851617;194851618,"9/3 8:00PM, 2 Games"
